5892-07-01,5892-07-01
4944-02-01,4944-02-01
4057-04-01,4057-04-01
5988-10-01,5988-10-01
3610-09-01,3610-09-01
5838-05-01,5838-05-01
4386-03-01,4386-03-01
9544-10-01,9544-10-01
8326-12-31,8326-12-31
2676-10-01,2676-10-01
1822-06-01,1822-06-01
7743-09-01,7743-09-01
8410-12-31,8410-12-31
2448-04-01,2448-04-01
6195-06-01,6195-06-01
7732-11-01,7732-11-01
7956-01-01,7956-01-01
8156-10-01,8156-10-01
6208-03-01,6208-03-01
2735-12-31,2735-12-31
2075-04-01,2075-04-01
2635-08-01,2635-08-01
9966-08-01,9966-08-01
6840-01-01,6840-01-01
4583-09-01,4583-09-01
7213-03-01,7213-03-01
4080-02-01,4080-02-01
1309-01-01,1309-01-01
6481-11-01,6481-11-01
5236-02-01,5236-02-01
1058-05-01,1058-05-01
5796-09-01,5796-09-01
8874-11-01,8874-11-01
5290-05-01,5290-05-01
9530-10-01,9530-10-01
8323-04-01,8323-04-01
2673-05-01,2673-05-01
2965-12-31,2965-12-31
1255-04-01,1255-04-01
3911-11-01,3911-11-01
1764-06-01,1764-06-01
9925-05-01,9925-05-01
4756-05-01,4756-05-01
8983-01-01,8983-01-01
3212-03-01,3212-03-01
8049-02-01,8049-02-01
2236-01-01,2236-01-01
1294-03-01,1294-03-01
6529-04-01,6529-04-01
4803-11-01,4803-11-01
9337-06-01,9337-06-01
3810-06-01,3810-06-01
1037-06-01,1037-06-01
7183-06-01,7183-06-01
7317-02-01,7317-02-01
9872-06-01,9872-06-01
6591-03-01,6591-03-01
8526-10-01,8526-10-01
7564-03-01,7564-03-01
9670-03-01,9670-03-01
6362-07-01,6362-07-01
5115-07-01,5115-07-01
4736-08-01,4736-08-01
2834-10-01,2834-10-01
1093-08-01,1093-08-01
4910-05-01,4910-05-01
2151-05-01,2151-05-01
2500-09-01,2500-09-01
3270-01-01,3270-01-01
3601-01-01,3601-01-01
2241-01-01,2241-01-01
6158-05-01,6158-05-01
6997-07-01,6997-07-01
2618-06-01,2618-06-01
4601-08-01,4601-08-01
6187-02-01,6187-02-01
2246-02-01,2246-02-01
3211-11-01,3211-11-01
9271-11-01,9271-11-01
6200-07-01,6200-07-01
2934-02-01,2934-02-01
5859-07-01,5859-07-01
7668-01-01,7668-01-01
1502-06-01,1502-06-01
8531-10-01,8531-10-01
8482-03-01,8482-03-01
4995-01-01,4995-01-01
6684-10-01,6684-10-01
3843-11-01,3843-11-01
5517-10-01,5517-10-01
1660-08-01,1660-08-01
1008-04-01,1008-04-01
6764-05-01,6764-05-01
1701-05-01,1701-05-01
6578-10-01,6578-10-01
5788-03-01,5788-03-01
5306-03-01,5306-03-01
3613-04-01,3613-04-01
8856-10-01,8856-10-01
8299-10-01,8299-10-01
7901-07-01,7901-07-01
1364-02-01,1364-02-01
1417-02-01,1417-02-01
1857-08-01,1857-08-01
2843-01-01,2843-01-01
1638-02-01,1638-02-01
2104-01-01,2104-01-01
9586-05-01,9586-05-01
5216-12-31,5216-12-31
8534-05-01,8534-05-01
4325-08-01,4325-08-01
4118-02-01,4118-02-01
9699-06-01,9699-06-01
2710-09-01,2710-09-01
4708-06-01,4708-06-01
3397-02-01,3397-02-01
7302-09-01,7302-09-01
1480-05-01,1480-05-01
1307-05-01,1307-05-01
5631-11-01,5631-11-01
3512-12-31,3512-12-31
2440-12-31,2440-12-31
2011-12-31,2011-12-31
4293-02-01,4293-02-01
7655-05-01,7655-05-01
2782-05-01,2782-05-01
6715-05-01,6715-05-01
8204-02-01,8204-02-01
4347-11-01,4347-11-01
1466-08-01,1466-08-01
9924-09-01,9924-09-01
3688-07-01,3688-07-01
7007-07-01,7007-07-01
9636-07-01,9636-07-01
8573-11-01,8573-11-01
8865-01-01,8865-01-01
4705-01-01,4705-01-01
7966-01-01,7966-01-01
2766-04-01,2766-04-01
1201-07-01,1201-07-01
1145-12-31,1145-12-31
9337-02-01,9337-02-01
5350-01-01,5350-01-01
2427-07-01,2427-07-01
5191-08-01,5191-08-01
6957-11-01,6957-11-01
9281-01-01,9281-01-01
2438-10-01,2438-10-01
9180-10-01,9180-10-01
4829-09-01,4829-09-01
6510-11-01,6510-11-01
2313-12-31,2313-12-31
2062-08-01,2062-08-01
3712-08-01,3712-08-01
7222-10-01,7222-10-01
2814-11-01,2814-11-01
4875-02-01,4875-02-01
1299-03-01,1299-03-01
2300-08-01,2300-08-01
5908-02-01,5908-02-01
6988-10-01,6988-10-01
9996-05-01,9996-05-01
7391-05-01,7391-05-01
7625-10-01,7625-10-01
9249-04-01,9249-04-01
8057-12-31,8057-12-31
1535-02-01,1535-02-01
6107-11-01,6107-11-01
4850-04-01,4850-04-01
2508-10-01,2508-10-01
1638-05-01,1638-05-01
3801-03-01,3801-03-01
9164-09-01,9164-09-01
8165-04-01,8165-04-01
7016-10-01,7016-10-01
7637-05-01,7637-05-01
5727-12-31,5727-12-31
7367-08-01,7367-08-01
8888-11-01,8888-11-01
7253-10-01,7253-10-01
7963-10-01,7963-10-01
7780-12-31,7780-12-31
9081-10-01,9081-10-01
3507-02-01,3507-02-01
3499-09-01,3499-09-01
2793-07-01,2793-07-01
1976-06-01,1976-06-01
9211-06-01,9211-06-01
4735-07-01,4735-07-01
6730-02-01,6730-02-01
8453-09-01,8453-09-01
9352-01-01,9352-01-01
4505-02-01,4505-02-01
2908-08-01,2908-08-01
6257-02-01,6257-02-01
5164-08-01,5164-08-01
4093-10-01,4093-10-01
3905-10-01,3905-10-01
7449-05-01,7449-05-01
3107-05-01,3107-05-01
9031-03-01,9031-03-01
6669-01-01,6669-01-01
8273-07-01,8273-07-01
6840-07-01,6840-07-01
9359-06-01,9359-06-01
3839-12-31,3839-12-31
5719-09-01,5719-09-01
1196-06-01,1196-06-01
1075-02-01,1075-02-01
7927-11-01,7927-11-01
8721-02-01,8721-02-01
1579-07-01,1579-07-01
3407-08-01,3407-08-01
3815-03-01,3815-03-01
4545-07-01,4545-07-01
6390-09-01,6390-09-01
3199-11-01,3199-11-01
7247-03-01,7247-03-01
5424-11-01,5424-11-01
8076-02-01,8076-02-01
1869-06-01,1869-06-01
5659-10-01,5659-10-01
5909-07-01,5909-07-01
6437-03-01,6437-03-01
7456-09-01,7456-09-01
1709-11-01,1709-11-01
4110-05-01,4110-05-01
9365-03-01,9365-03-01
5360-04-01,5360-04-01
5761-05-01,5761-05-01
1766-12-31,1766-12-31
2589-05-01,2589-05-01
9828-04-01,9828-04-01
7013-03-01,7013-03-01
8409-03-01,8409-03-01
8295-12-31,8295-12-31
8102-11-01,8102-11-01
3433-05-01,3433-05-01
1358-10-01,1358-10-01
9673-05-01,9673-05-01
2877-08-01,2877-08-01
7555-10-01,7555-10-01
3347-11-01,3347-11-01
8810-01-01,8810-01-01
9827-07-01,9827-07-01
9539-03-01,9539-03-01
1911-12-31,1911-12-31
6378-10-01,6378-10-01
2939-05-01,2939-05-01
8016-06-01,8016-06-01
1515-04-01,1515-04-01
8581-10-01,8581-10-01
7870-04-01,7870-04-01
2963-12-31,2963-12-31
2379-05-01,2379-05-01
7700-08-01,7700-08-01
8571-06-01,8571-06-01
8985-06-01,8985-06-01
9716-01-01,9716-01-01
8081-03-01,8081-03-01
8879-10-01,8879-10-01
7147-01-01,7147-01-01
3368-06-01,3368-06-01
2906-08-01,2906-08-01
2163-03-01,2163-03-01
1018-05-01,1018-05-01
8525-02-01,8525-02-01
8624-03-01,8624-03-01
1046-04-01,1046-04-01
2621-08-01,2621-08-01
8444-03-01,8444-03-01
2438-04-01,2438-04-01
2644-04-01,2644-04-01
3086-07-01,3086-07-01
1619-01-01,1619-01-01
5936-08-01,5936-08-01
8427-06-01,8427-06-01
2261-12-31,2261-12-31
8607-08-01,8607-08-01
7627-10-01,7627-10-01
6962-06-01,6962-06-01
3928-04-01,3928-04-01
3201-12-31,3201-12-31
4574-05-01,4574-05-01
4204-05-01,4204-05-01
3149-12-31,3149-12-31
3154-10-01,3154-10-01
9145-02-01,9145-02-01
3871-01-01,3871-01-01
9127-08-01,9127-08-01
1878-03-01,1878-03-01
7332-01-01,7332-01-01
5459-01-01,5459-01-01
2116-05-01,2116-05-01
5100-07-01,5100-07-01
2118-11-01,2118-11-01
9987-06-01,9987-06-01
1997-09-01,1997-09-01
3842-09-01,3842-09-01
8404-12-31,8404-12-31
5507-08-01,5507-08-01
2620-01-01,2620-01-01
3647-03-01,3647-03-01
4117-12-31,4117-12-31
9217-01-01,9217-01-01
8535-03-01,8535-03-01
3320-03-01,3320-03-01
6336-04-01,6336-04-01
3887-04-01,3887-04-01
7259-07-01,7259-07-01
6634-02-01,6634-02-01
2934-09-01,2934-09-01
8992-06-01,8992-06-01
7383-12-31,7383-12-31
9487-01-01,9487-01-01
5178-07-01,5178-07-01
2221-07-01,2221-07-01
3956-02-01,3956-02-01
3046-04-01,3046-04-01
4093-12-31,4093-12-31
1555-01-01,1555-01-01
4521-04-01,4521-04-01
6736-12-31,6736-12-31
1982-07-01,1982-07-01
4202-11-01,4202-11-01
3952-05-01,3952-05-01
5134-06-01,5134-06-01
2282-10-01,2282-10-01
6916-11-01,6916-11-01
9536-05-01,9536-05-01
7712-07-01,7712-07-01
8103-11-01,8103-11-01
4757-10-01,4757-10-01
4427-06-01,4427-06-01
6467-07-01,6467-07-01
2383-07-01,2383-07-01
8897-08-01,8897-08-01
6331-08-01,6331-08-01
7924-08-01,7924-08-01
9550-09-01,9550-09-01
4858-07-01,4858-07-01
7974-06-01,7974-06-01
9670-10-01,9670-10-01
2030-04-01,2030-04-01
3919-06-01,3919-06-01
8772-06-01,8772-06-01
5267-02-01,5267-02-01
1708-08-01,1708-08-01
8964-03-01,8964-03-01
2893-07-01,2893-07-01
8283-09-01,8283-09-01
8520-03-01,8520-03-01
6458-06-01,6458-06-01
6433-05-01,6433-05-01
1288-12-31,1288-12-31
8518-07-01,8518-07-01
9892-12-31,9892-12-31
5654-02-01,5654-02-01
2981-05-01,2981-05-01
8915-04-01,8915-04-01
9196-10-01,9196-10-01
8313-02-01,8313-02-01
3007-07-01,3007-07-01
5758-04-01,5758-04-01
2920-03-01,2920-03-01
2969-05-01,2969-05-01
6588-12-31,6588-12-31
1732-06-01,1732-06-01
5587-08-01,5587-08-01
3295-04-01,3295-04-01
3626-01-01,3626-01-01
6830-10-01,6830-10-01
5273-03-01,5273-03-01
6757-07-01,6757-07-01
5777-11-01,5777-11-01
9600-06-01,9600-06-01
7024-09-01,7024-09-01
1393-01-01,1393-01-01
6255-01-01,6255-01-01
7892-03-01,7892-03-01
6513-08-01,6513-08-01
5493-02-01,5493-02-01
7810-09-01,7810-09-01
3997-10-01,3997-10-01
3075-08-01,3075-08-01
5877-04-01,5877-04-01
9345-10-01,9345-10-01
9988-02-01,9988-02-01
4260-12-31,4260-12-31
9933-05-01,9933-05-01
2453-08-01,2453-08-01
1940-03-01,1940-03-01
2449-06-01,2449-06-01
2580-05-01,2580-05-01
2964-04-01,2964-04-01
4621-05-01,4621-05-01
3324-11-01,3324-11-01
1881-07-01,1881-07-01
2238-12-31,2238-12-31
5710-04-01,5710-04-01
8522-08-01,8522-08-01
6417-12-31,6417-12-31
1485-01-01,1485-01-01
9361-09-01,9361-09-01
7574-08-01,7574-08-01
4138-08-01,4138-08-01
6399-03-01,6399-03-01
6704-05-01,6704-05-01
9815-01-01,9815-01-01
2229-07-01,2229-07-01
9531-02-01,9531-02-01
3197-10-01,3197-10-01
1310-09-01,1310-09-01
9168-07-01,9168-07-01
2843-04-01,2843-04-01
6525-02-01,6525-02-01
6887-01-01,6887-01-01
3311-06-01,3311-06-01
9197-07-01,9197-07-01
8050-12-31,8050-12-31
7778-03-01,7778-03-01
1819-01-01,1819-01-01
1048-07-01,1048-07-01
6835-07-01,6835-07-01
5148-08-01,5148-08-01
8914-07-01,8914-07-01
5560-01-01,5560-01-01
7763-05-01,7763-05-01
4432-01-01,4432-01-01
2895-06-01,2895-06-01
7631-01-01,7631-01-01
6259-06-01,6259-06-01
9942-09-01,9942-09-01
7501-11-01,7501-11-01
3690-10-01,3690-10-01
6305-12-31,6305-12-31
5694-02-01,5694-02-01
6320-04-01,6320-04-01
6653-03-01,6653-03-01
2056-06-01,2056-06-01
4585-11-01,4585-11-01
3570-06-01,3570-06-01
9063-09-01,9063-09-01
1870-09-01,1870-09-01
3108-12-31,3108-12-31
1646-11-01,1646-11-01
9397-05-01,9397-05-01
5826-05-01,5826-05-01
5726-07-01,5726-07-01
8190-08-01,8190-08-01
3482-01-01,3482-01-01
6182-12-31,6182-12-31
7956-10-01,7956-10-01
3417-01-01,3417-01-01
9486-07-01,9486-07-01
4967-12-31,4967-12-31
1383-01-01,1383-01-01
8110-06-01,8110-06-01
2410-01-01,2410-01-01
3534-05-01,3534-05-01
3244-07-01,3244-07-01
5716-02-01,5716-02-01
7472-02-01,7472-02-01
9475-07-01,9475-07-01
5230-09-01,5230-09-01
6683-12-31,6683-12-31
8881-01-01,8881-01-01
1319-07-01,1319-07-01
9332-01-01,9332-01-01
9723-02-01,9723-02-01
1933-06-01,1933-06-01
9731-11-01,9731-11-01
5735-07-01,5735-07-01
6257-01-01,6257-01-01
8252-09-01,8252-09-01
7404-07-01,7404-07-01
7396-03-01,7396-03-01
1533-09-01,1533-09-01
5035-03-01,5035-03-01
5615-05-01,5615-05-01
1283-10-01,1283-10-01
5889-10-01,5889-10-01
5115-02-01,5115-02-01
4585-06-01,4585-06-01
2752-05-01,2752-05-01
6574-05-01,6574-05-01
1048-04-01,1048-04-01
5571-06-01,5571-06-01
9657-08-01,9657-08-01
2831-12-31,2831-12-31
9406-10-01,9406-10-01
2811-09-01,2811-09-01
5992-06-01,5992-06-01
6903-09-01,6903-09-01
9320-02-01,9320-02-01
8196-02-01,8196-02-01
8795-11-01,8795-11-01
6256-12-31,6256-12-31
2971-07-01,2971-07-01
5493-09-01,5493-09-01
5597-09-01,5597-09-01
8825-01-01,8825-01-01
6929-12-31,6929-12-31
1890-07-01,1890-07-01
3092-03-01,3092-03-01
9840-05-01,9840-05-01
9901-04-01,9901-04-01
8552-11-01,8552-11-01
3691-02-01,3691-02-01
9932-09-01,9932-09-01
2377-07-01,2377-07-01
9594-12-31,9594-12-31
9934-11-01,9934-11-01
8256-05-01,8256-05-01
5920-11-01,5920-11-01
1129-04-01,1129-04-01
2638-03-01,2638-03-01
2657-01-01,2657-01-01
8221-08-01,8221-08-01
5528-01-01,5528-01-01
6670-08-01,6670-08-01
5290-10-01,5290-10-01
3417-10-01,3417-10-01
6732-12-31,6732-12-31
9151-06-01,9151-06-01
8345-07-01,8345-07-01
7052-05-01,7052-05-01
8072-02-01,8072-02-01
6826-10-01,6826-10-01
1550-10-01,1550-10-01
9207-08-01,9207-08-01
4362-10-01,4362-10-01
2035-07-01,2035-07-01
8038-03-01,8038-03-01
6343-06-01,6343-06-01
9521-07-01,9521-07-01
8355-07-01,8355-07-01
3183-06-01,3183-06-01
3820-01-01,3820-01-01
7500-05-01,7500-05-01
3175-04-01,3175-04-01
4149-01-01,4149-01-01
1774-08-01,1774-08-01
2936-07-01,2936-07-01
9194-12-31,9194-12-31
6786-04-01,6786-04-01
8990-09-01,8990-09-01
4715-10-01,4715-10-01
3241-07-01,3241-07-01
1917-03-01,1917-03-01
8683-09-01,8683-09-01
1693-03-01,1693-03-01
4360-08-01,4360-08-01
7722-09-01,7722-09-01
9758-01-01,9758-01-01
4594-02-01,4594-02-01
5016-01-01,5016-01-01
7378-12-31,7378-12-31
8348-12-31,8348-12-31
3315-02-01,3315-02-01
1616-11-01,1616-11-01
1526-05-01,1526-05-01
4210-09-01,4210-09-01
7314-09-01,7314-09-01
2769-07-01,2769-07-01
5558-02-01,5558-02-01
3271-06-01,3271-06-01
2419-11-01,2419-11-01
3328-01-01,3328-01-01
8962-09-01,8962-09-01
8253-05-01,8253-05-01
7243-06-01,7243-06-01
2799-09-01,2799-09-01
6369-08-01,6369-08-01
9925-04-01,9925-04-01
1992-11-01,1992-11-01
1593-04-01,1593-04-01
9023-03-01,9023-03-01
5134-03-01,5134-03-01
1354-08-01,1354-08-01
9820-05-01,9820-05-01
2859-05-01,2859-05-01
4722-03-01,4722-03-01
9135-06-01,9135-06-01
1345-09-01,1345-09-01
1812-07-01,1812-07-01
4987-04-01,4987-04-01
7671-09-01,7671-09-01
4171-07-01,4171-07-01
7153-12-31,7153-12-31
2740-08-01,2740-08-01
5377-11-01,5377-11-01
4472-04-01,4472-04-01
5370-02-01,5370-02-01
4027-11-01,4027-11-01
6712-04-01,6712-04-01
8298-10-01,8298-10-01
6848-01-01,6848-01-01
4550-01-01,4550-01-01
2320-12-31,2320-12-31
9035-07-01,9035-07-01
3820-03-01,3820-03-01
8156-04-01,8156-04-01
3576-01-01,3576-01-01
7998-03-01,7998-03-01
6833-04-01,6833-04-01
2193-05-01,2193-05-01
3221-12-31,3221-12-31
2938-07-01,2938-07-01
8824-01-01,8824-01-01
7805-12-31,7805-12-31
5941-04-01,5941-04-01
3136-10-01,3136-10-01
7159-09-01,7159-09-01
8825-11-01,8825-11-01
7046-01-01,7046-01-01
9236-01-01,9236-01-01
5346-01-01,5346-01-01
5431-05-01,5431-05-01
4987-08-01,4987-08-01
1433-06-01,1433-06-01
1165-06-01,1165-06-01
1371-04-01,1371-04-01
4001-03-01,4001-03-01
4280-08-01,4280-08-01
1435-12-31,1435-12-31
7827-08-01,7827-08-01
1218-06-01,1218-06-01
8466-05-01,8466-05-01
7312-09-01,7312-09-01
9452-02-01,9452-02-01
2138-04-01,2138-04-01
9668-07-01,9668-07-01
9857-10-01,9857-10-01
6692-03-01,6692-03-01
7161-01-01,7161-01-01
6901-02-01,6901-02-01
1037-10-01,1037-10-01
1954-12-31,1954-12-31
1816-12-31,1816-12-31
3646-11-01,3646-11-01
8274-08-01,8274-08-01
2549-08-01,2549-08-01
1975-10-01,1975-10-01
5350-09-01,5350-09-01
7946-06-01,7946-06-01
6647-11-01,6647-11-01
5179-02-01,5179-02-01
1838-07-01,1838-07-01
1023-07-01,1023-07-01
1416-09-01,1416-09-01
5082-04-01,5082-04-01
4897-02-01,4897-02-01
6189-05-01,6189-05-01
3350-01-01,3350-01-01
4652-04-01,4652-04-01
4060-11-01,4060-11-01
8042-06-01,8042-06-01
5883-01-01,5883-01-01
4477-05-01,4477-05-01
9937-04-01,9937-04-01
1996-06-01,1996-06-01
9202-05-01,9202-05-01
3300-07-01,3300-07-01
8631-07-01,8631-07-01
5117-08-01,5117-08-01
7810-04-01,7810-04-01
9803-01-01,9803-01-01
9331-01-01,9331-01-01
8067-03-01,8067-03-01
8419-04-01,8419-04-01
8289-11-01,8289-11-01
2949-02-01,2949-02-01
4130-01-01,4130-01-01
5864-09-01,5864-09-01
1330-02-01,1330-02-01
5309-12-31,5309-12-31
3693-01-01,3693-01-01
6663-10-01,6663-10-01
3923-02-01,3923-02-01
4161-11-01,4161-11-01
9189-05-01,9189-05-01
8661-06-01,8661-06-01
4958-09-01,4958-09-01
8286-09-01,8286-09-01
9952-02-01,9952-02-01
5568-11-01,5568-11-01
8285-11-01,8285-11-01
7285-10-01,7285-10-01
7198-02-01,7198-02-01
9781-12-31,9781-12-31
6980-07-01,6980-07-01
3301-06-01,3301-06-01
6507-07-01,6507-07-01
6972-11-01,6972-11-01
9804-06-01,9804-06-01
7886-12-31,7886-12-31
2231-09-01,2231-09-01
4751-09-01,4751-09-01
8477-09-01,8477-09-01
4242-10-01,4242-10-01
7521-01-01,7521-01-01
1295-02-01,1295-02-01
6698-04-01,6698-04-01
7030-11-01,7030-11-01
5447-05-01,5447-05-01
2323-11-01,2323-11-01
2673-04-01,2673-04-01
9374-03-01,9374-03-01
4964-05-01,4964-05-01
3053-05-01,3053-05-01
2691-08-01,2691-08-01
5028-06-01,5028-06-01
1427-11-01,1427-11-01
9977-03-01,9977-03-01
2172-06-01,2172-06-01
3322-08-01,3322-08-01
3771-12-31,3771-12-31
5643-04-01,5643-04-01
5244-01-01,5244-01-01
2199-10-01,2199-10-01
6614-10-01,6614-10-01
1471-11-01,1471-11-01
8259-12-31,8259-12-31
9723-08-01,9723-08-01
9970-05-01,9970-05-01
4936-11-01,4936-11-01
7157-02-01,7157-02-01
7348-04-01,7348-04-01
2373-09-01,2373-09-01
7296-03-01,7296-03-01
4976-12-31,4976-12-31
7178-05-01,7178-05-01
1443-06-01,1443-06-01
6844-06-01,6844-06-01
2056-01-01,2056-01-01
7422-10-01,7422-10-01
8034-07-01,8034-07-01
4339-09-01,4339-09-01
2544-09-01,2544-09-01
2034-06-01,2034-06-01
1226-08-01,1226-08-01
2462-02-01,2462-02-01
4056-07-01,4056-07-01
8538-04-01,8538-04-01
1810-11-01,1810-11-01
2188-08-01,2188-08-01
4515-05-01,4515-05-01
1654-07-01,1654-07-01
5239-06-01,5239-06-01
3039-06-01,3039-06-01
2030-02-01,2030-02-01
5746-10-01,5746-10-01
2126-06-01,2126-06-01
6851-02-01,6851-02-01
8262-01-01,8262-01-01
3536-03-01,3536-03-01
7654-12-31,7654-12-31
3380-02-01,3380-02-01
8927-01-01,8927-01-01
1972-07-01,1972-07-01
5558-09-01,5558-09-01
4390-11-01,4390-11-01
6079-01-01,6079-01-01
6766-06-01,6766-06-01
6765-04-01,6765-04-01
8848-02-01,8848-02-01
7014-04-01,7014-04-01
8673-04-01,8673-04-01
4377-12-31,4377-12-31
1201-06-01,1201-06-01
9866-06-01,9866-06-01
1403-06-01,1403-06-01
1093-03-01,1093-03-01
8072-12-31,8072-12-31
3832-09-01,3832-09-01
3915-03-01,3915-03-01
7687-05-01,7687-05-01
8899-03-01,8899-03-01
2227-07-01,2227-07-01
1610-09-01,1610-09-01
3485-10-01,3485-10-01
2269-02-01,2269-02-01
6447-07-01,6447-07-01
7078-07-01,7078-07-01
6683-09-01,6683-09-01
3356-10-01,3356-10-01
8437-05-01,8437-05-01
8451-09-01,8451-09-01
2942-01-01,2942-01-01
5761-03-01,5761-03-01
6682-03-01,6682-03-01
1117-07-01,1117-07-01
6159-09-01,6159-09-01
1304-10-01,1304-10-01
4334-03-01,4334-03-01
1230-03-01,1230-03-01
6804-11-01,6804-11-01
3171-02-01,3171-02-01
8860-05-01,8860-05-01
5484-10-01,5484-10-01
6744-07-01,6744-07-01
9740-07-01,9740-07-01
6801-09-01,6801-09-01
3775-10-01,3775-10-01
9489-06-01,9489-06-01
1025-09-01,1025-09-01
3031-02-01,3031-02-01
1440-07-01,1440-07-01
2660-11-01,2660-11-01
1765-06-01,1765-06-01
4104-09-01,4104-09-01
8291-07-01,8291-07-01
8360-08-01,8360-08-01
9705-10-01,9705-10-01
7884-12-31,7884-12-31
7172-08-01,7172-08-01
7328-04-01,7328-04-01
4814-05-01,4814-05-01
8955-12-31,8955-12-31
4222-07-01,4222-07-01
4763-07-01,4763-07-01
4174-06-01,4174-06-01
9205-11-01,9205-11-01
2224-06-01,2224-06-01
5830-01-01,5830-01-01
1771-04-01,1771-04-01
5201-04-01,5201-04-01
1894-12-31,1894-12-31
6402-11-01,6402-11-01
1092-07-01,1092-07-01
5536-04-01,5536-04-01
1117-01-01,1117-01-01
8325-12-31,8325-12-31
5006-10-01,5006-10-01
1399-03-01,1399-03-01
1431-12-31,1431-12-31
3482-08-01,3482-08-01
4125-05-01,4125-05-01
6227-01-01,6227-01-01
6732-11-01,6732-11-01
5924-03-01,5924-03-01
6211-01-01,6211-01-01
