1990-03-01 05:00:00,1990-03-01 05:00:00
2015-01-01 01:00:00,2015-01-01 01:00:00
2026-03-01 10:00:00,2026-03-01 10:00:00
1986-01-01 10:00:00,1986-01-01 10:00:00
2033-06-01 12:00:00,2033-06-01 12:00:00
2035-07-01 05:00:00,2035-07-01 05:00:00
1979-02-01 06:00:00,1979-02-01 06:00:00
2037-02-01 09:00:00,2037-02-01 09:00:00
2029-05-01 00:01:00,2029-05-01 00:01:00
2003-06-01 10:00:00,2003-06-01 10:00:00
1988-09-01 05:00:00,1988-09-01 05:00:00
2000-07-01 00:01:00,2000-07-01 00:01:00
1970-02-01 03:00:00,1970-02-01 03:00:00
2008-04-01 05:00:00,2008-04-01 05:00:00
1986-04-01 05:00:00,1986-04-01 05:00:00
1976-10-01 07:00:00,1976-10-01 07:00:00
1983-04-01 07:00:00,1983-04-01 07:00:00
1973-04-01 09:00:00,1973-04-01 09:00:00
1993-03-01 09:00:00,1993-03-01 09:00:00
1971-10-01 11:00:00,1971-10-01 11:00:00
2009-09-01 10:00:00,2009-09-01 10:00:00
1985-08-01 04:00:00,1985-08-01 04:00:00
1978-03-01 08:00:00,1978-03-01 08:00:00
2036-07-01 10:00:00,2036-07-01 10:00:00
2030-06-01 06:00:00,2030-06-01 06:00:00
2002-09-01 11:00:00,2002-09-01 11:00:00
1981-08-01 05:00:00,1981-08-01 05:00:00
1991-11-01 12:00:00,1991-11-01 12:00:00
1993-02-01 05:00:00,1993-02-01 05:00:00
2009-10-01 01:00:00,2009-10-01 01:00:00
2026-11-01 06:00:00,2026-11-01 06:00:00
1978-08-01 00:01:00,1978-08-01 00:01:00
2013-09-01 04:00:00,2013-09-01 04:00:00
2022-06-01 12:00:00,2022-06-01 12:00:00
1978-02-01 07:00:00,1978-02-01 07:00:00
2012-03-01 00:01:00,2012-03-01 00:01:00
2034-08-01 00:01:00,2034-08-01 00:01:00
2020-07-01 09:00:00,2020-07-01 09:00:00
1998-02-01 07:00:00,1998-02-01 07:00:00
2017-11-01 06:00:00,2017-11-01 06:00:00
2006-01-01 11:00:00,2006-01-01 11:00:00
2006-03-01 02:00:00,2006-03-01 02:00:00
2028-11-01 11:00:00,2028-11-01 11:00:00
1994-04-01 02:00:00,1994-04-01 02:00:00
2030-05-01 04:00:00,2030-05-01 04:00:00
1990-06-01 10:00:00,1990-06-01 10:00:00
1970-03-01 05:00:00,1970-03-01 05:00:00
1976-06-01 11:00:00,1976-06-01 11:00:00
1988-03-01 11:00:00,1988-03-01 11:00:00
1980-04-01 00:01:00,1980-04-01 00:01:00
2011-05-01 03:00:00,2011-05-01 03:00:00
1993-03-01 04:00:00,1993-03-01 04:00:00
2024-04-01 09:00:00,2024-04-01 09:00:00
2018-03-01 06:00:00,2018-03-01 06:00:00
2030-09-01 08:00:00,2030-09-01 08:00:00
2017-05-01 08:00:00,2017-05-01 08:00:00
2024-04-01 12:00:00,2024-04-01 12:00:00
1983-09-01 02:00:00,1983-09-01 02:00:00
1993-07-01 03:00:00,1993-07-01 03:00:00
2037-11-01 00:01:00,2037-11-01 00:01:00
2032-02-01 06:00:00,2032-02-01 06:00:00
1978-11-01 06:00:00,1978-11-01 06:00:00
1993-10-01 04:00:00,1993-10-01 04:00:00
2007-09-01 00:01:00,2007-09-01 00:01:00
2002-01-01 05:00:00,2002-01-01 05:00:00
1973-05-01 08:00:00,1973-05-01 08:00:00
1985-03-01 03:00:00,1985-03-01 03:00:00
2011-02-01 11:00:00,2011-02-01 11:00:00
1985-02-01 09:00:00,1985-02-01 09:00:00
1997-07-01 07:00:00,1997-07-01 07:00:00
2001-09-01 10:00:00,2001-09-01 10:00:00
1978-04-01 08:00:00,1978-04-01 08:00:00
2010-03-01 11:00:00,2010-03-01 11:00:00
1997-03-01 00:01:00,1997-03-01 00:01:00
2035-02-01 06:00:00,2035-02-01 06:00:00
2007-05-01 11:00:00,2007-05-01 11:00:00
1988-05-01 08:00:00,1988-05-01 08:00:00
2015-11-01 11:00:00,2015-11-01 11:00:00
2004-03-01 02:00:00,2004-03-01 02:00:00
2015-03-01 05:00:00,2015-03-01 05:00:00
1975-11-01 02:00:00,1975-11-01 02:00:00
2005-08-01 09:00:00,2005-08-01 09:00:00
2020-11-01 07:00:00,2020-11-01 07:00:00
2033-01-01 02:00:00,2033-01-01 02:00:00
2015-10-01 12:00:00,2015-10-01 12:00:00
1970-05-01 02:00:00,1970-05-01 02:00:00
1997-01-01 11:00:00,1997-01-01 11:00:00
2027-03-01 11:00:00,2027-03-01 11:00:00
1979-11-01 03:00:00,1979-11-01 03:00:00
1980-11-01 06:00:00,1980-11-01 06:00:00
1981-09-01 10:00:00,1981-09-01 10:00:00
2004-01-01 09:00:00,2004-01-01 09:00:00
2024-08-01 05:00:00,2024-08-01 05:00:00
1976-09-01 06:00:00,1976-09-01 06:00:00
1996-04-01 07:00:00,1996-04-01 07:00:00
1977-04-01 03:00:00,1977-04-01 03:00:00
2002-10-01 06:00:00,2002-10-01 06:00:00
2029-01-01 10:00:00,2029-01-01 10:00:00
2015-02-01 05:00:00,2015-02-01 05:00:00
1976-10-01 10:00:00,1976-10-01 10:00:00
1996-04-01 11:00:00,1996-04-01 11:00:00
2005-11-01 10:00:00,2005-11-01 10:00:00
2013-09-01 06:00:00,2013-09-01 06:00:00
1979-11-01 06:00:00,1979-11-01 06:00:00
2003-09-01 04:00:00,2003-09-01 04:00:00
2019-07-01 00:01:00,2019-07-01 00:01:00
2020-05-01 08:00:00,2020-05-01 08:00:00
1998-11-01 09:00:00,1998-11-01 09:00:00
2029-11-01 09:00:00,2029-11-01 09:00:00
2003-06-01 04:00:00,2003-06-01 04:00:00
1970-05-01 11:00:00,1970-05-01 11:00:00
1971-08-01 02:00:00,1971-08-01 02:00:00
1985-11-01 02:00:00,1985-11-01 02:00:00
2036-11-01 08:00:00,2036-11-01 08:00:00
1987-07-01 03:00:00,1987-07-01 03:00:00
1984-05-01 00:01:00,1984-05-01 00:01:00
2000-03-01 03:00:00,2000-03-01 03:00:00
2023-09-01 12:00:00,2023-09-01 12:00:00
2023-06-01 08:00:00,2023-06-01 08:00:00
2028-07-01 02:00:00,2028-07-01 02:00:00
2033-05-01 02:00:00,2033-05-01 02:00:00
1992-09-01 08:00:00,1992-09-01 08:00:00
2036-06-01 11:00:00,2036-06-01 11:00:00
1983-02-01 05:00:00,1983-02-01 05:00:00
2015-06-01 07:00:00,2015-06-01 07:00:00
1989-11-01 05:00:00,1989-11-01 05:00:00
2004-10-01 00:01:00,2004-10-01 00:01:00
1993-02-01 08:00:00,1993-02-01 08:00:00
2010-01-01 03:00:00,2010-01-01 03:00:00
1994-02-01 06:00:00,1994-02-01 06:00:00
1990-10-01 03:00:00,1990-10-01 03:00:00
2016-01-01 11:00:00,2016-01-01 11:00:00
2037-06-01 03:00:00,2037-06-01 03:00:00
2033-09-01 01:00:00,2033-09-01 01:00:00
2016-01-01 02:00:00,2016-01-01 02:00:00
2007-06-01 04:00:00,2007-06-01 04:00:00
2010-03-01 06:00:00,2010-03-01 06:00:00
1981-03-01 12:00:00,1981-03-01 12:00:00
2008-03-01 08:00:00,2008-03-01 08:00:00
2005-04-01 01:00:00,2005-04-01 01:00:00
1977-10-01 12:00:00,1977-10-01 12:00:00
2000-11-01 03:00:00,2000-11-01 03:00:00
1977-06-01 04:00:00,1977-06-01 04:00:00
2003-05-01 09:00:00,2003-05-01 09:00:00
1982-07-01 03:00:00,1982-07-01 03:00:00
2019-01-01 11:00:00,2019-01-01 11:00:00
1978-08-01 05:00:00,1978-08-01 05:00:00
2009-07-01 12:00:00,2009-07-01 12:00:00
1988-05-01 09:00:00,1988-05-01 09:00:00
1988-07-01 07:00:00,1988-07-01 07:00:00
2029-10-01 03:00:00,2029-10-01 03:00:00
2001-10-01 08:00:00,2001-10-01 08:00:00
1997-02-01 03:00:00,1997-02-01 03:00:00
2026-07-01 05:00:00,2026-07-01 05:00:00
1973-10-01 03:00:00,1973-10-01 03:00:00
2028-11-01 03:00:00,2028-11-01 03:00:00
2016-01-01 07:00:00,2016-01-01 07:00:00
1982-09-01 07:00:00,1982-09-01 07:00:00
2029-05-01 12:00:00,2029-05-01 12:00:00
1988-09-01 04:00:00,1988-09-01 04:00:00
2012-08-01 03:00:00,2012-08-01 03:00:00
2012-01-01 12:00:00,2012-01-01 12:00:00
1995-07-01 02:00:00,1995-07-01 02:00:00
1995-11-01 06:00:00,1995-11-01 06:00:00
1979-09-01 11:00:00,1979-09-01 11:00:00
1984-10-01 07:00:00,1984-10-01 07:00:00
1970-03-01 08:00:00,1970-03-01 08:00:00
1993-11-01 00:01:00,1993-11-01 00:01:00
2022-07-01 08:00:00,2022-07-01 08:00:00
1978-10-01 00:01:00,1978-10-01 00:01:00
1979-11-01 07:00:00,1979-11-01 07:00:00
1998-01-01 09:00:00,1998-01-01 09:00:00
2000-10-01 08:00:00,2000-10-01 08:00:00
2035-03-01 01:00:00,2035-03-01 01:00:00
2021-06-01 10:00:00,2021-06-01 10:00:00
2007-08-01 00:01:00,2007-08-01 00:01:00
1994-02-01 03:00:00,1994-02-01 03:00:00
2001-03-01 08:00:00,2001-03-01 08:00:00
2036-03-01 02:00:00,2036-03-01 02:00:00
1995-02-01 07:00:00,1995-02-01 07:00:00
2018-11-01 03:00:00,2018-11-01 03:00:00
1992-09-01 03:00:00,1992-09-01 03:00:00
1978-06-01 08:00:00,1978-06-01 08:00:00
1984-10-01 01:00:00,1984-10-01 01:00:00
2034-01-01 06:00:00,2034-01-01 06:00:00
2031-10-01 12:00:00,2031-10-01 12:00:00
1981-08-01 10:00:00,1981-08-01 10:00:00
1993-01-01 02:00:00,1993-01-01 02:00:00
1975-07-01 01:00:00,1975-07-01 01:00:00
1972-10-01 00:01:00,1972-10-01 00:01:00
1972-07-01 10:00:00,1972-07-01 10:00:00
1976-10-01 00:01:00,1976-10-01 00:01:00
1991-02-01 04:00:00,1991-02-01 04:00:00
1974-05-01 11:00:00,1974-05-01 11:00:00
1995-03-01 04:00:00,1995-03-01 04:00:00
1995-05-01 12:00:00,1995-05-01 12:00:00
2013-08-01 06:00:00,2013-08-01 06:00:00
2028-09-01 03:00:00,2028-09-01 03:00:00
1999-07-01 11:00:00,1999-07-01 11:00:00
2022-03-01 03:00:00,2022-03-01 03:00:00
1981-05-01 07:00:00,1981-05-01 07:00:00
1999-02-01 05:00:00,1999-02-01 05:00:00
1989-03-01 10:00:00,1989-03-01 10:00:00
2022-03-01 06:00:00,2022-03-01 06:00:00
1990-09-01 12:00:00,1990-09-01 12:00:00
2035-01-01 01:00:00,2035-01-01 01:00:00
2002-06-01 02:00:00,2002-06-01 02:00:00
2021-01-01 04:00:00,2021-01-01 04:00:00
2006-03-01 09:00:00,2006-03-01 09:00:00
2003-08-01 10:00:00,2003-08-01 10:00:00
1998-11-01 10:00:00,1998-11-01 10:00:00
2008-08-01 03:00:00,2008-08-01 03:00:00
1990-02-01 12:00:00,1990-02-01 12:00:00
1996-01-01 00:01:00,1996-01-01 00:01:00
2000-10-01 12:00:00,2000-10-01 12:00:00
1979-11-01 02:00:00,1979-11-01 02:00:00
1970-04-01 06:00:00,1970-04-01 06:00:00
1985-02-01 10:00:00,1985-02-01 10:00:00
2034-05-01 02:00:00,2034-05-01 02:00:00
2002-11-01 12:00:00,2002-11-01 12:00:00
1995-10-01 01:00:00,1995-10-01 01:00:00
1972-08-01 01:00:00,1972-08-01 01:00:00
2030-11-01 02:00:00,2030-11-01 02:00:00
1980-03-01 03:00:00,1980-03-01 03:00:00
2011-07-01 07:00:00,2011-07-01 07:00:00
2019-07-01 01:00:00,2019-07-01 01:00:00
2023-07-01 00:01:00,2023-07-01 00:01:00
2022-02-01 11:00:00,2022-02-01 11:00:00
2022-08-01 06:00:00,2022-08-01 06:00:00
1983-01-01 01:00:00,1983-01-01 01:00:00
1984-03-01 06:00:00,1984-03-01 06:00:00
1982-01-01 06:00:00,1982-01-01 06:00:00
2027-08-01 04:00:00,2027-08-01 04:00:00
2029-01-01 08:00:00,2029-01-01 08:00:00
1990-04-01 07:00:00,1990-04-01 07:00:00
1997-06-01 02:00:00,1997-06-01 02:00:00
1984-06-01 10:00:00,1984-06-01 10:00:00
2026-11-01 04:00:00,2026-11-01 04:00:00
1986-04-01 06:00:00,1986-04-01 06:00:00
2033-08-01 10:00:00,2033-08-01 10:00:00
2003-02-01 11:00:00,2003-02-01 11:00:00
2004-06-01 02:00:00,2004-06-01 02:00:00
2021-09-01 01:00:00,2021-09-01 01:00:00
1982-11-01 04:00:00,1982-11-01 04:00:00
2003-11-01 09:00:00,2003-11-01 09:00:00
1996-01-01 08:00:00,1996-01-01 08:00:00
2029-06-01 05:00:00,2029-06-01 05:00:00
1996-06-01 07:00:00,1996-06-01 07:00:00
2010-11-01 08:00:00,2010-11-01 08:00:00
2006-10-01 08:00:00,2006-10-01 08:00:00
2009-07-01 05:00:00,2009-07-01 05:00:00
2031-07-01 01:00:00,2031-07-01 01:00:00
2015-08-01 02:00:00,2015-08-01 02:00:00
1981-01-01 12:00:00,1981-01-01 12:00:00
1994-09-01 04:00:00,1994-09-01 04:00:00
2011-02-01 08:00:00,2011-02-01 08:00:00
1982-02-01 11:00:00,1982-02-01 11:00:00
1991-06-01 10:00:00,1991-06-01 10:00:00
1988-02-01 01:00:00,1988-02-01 01:00:00
2017-07-01 00:01:00,2017-07-01 00:01:00
1971-10-01 06:00:00,1971-10-01 06:00:00
1996-01-01 04:00:00,1996-01-01 04:00:00
1972-09-01 10:00:00,1972-09-01 10:00:00
2008-05-01 10:00:00,2008-05-01 10:00:00
2008-11-01 00:01:00,2008-11-01 00:01:00
2030-09-01 04:00:00,2030-09-01 04:00:00
1998-04-01 10:00:00,1998-04-01 10:00:00
1992-03-01 03:00:00,1992-03-01 03:00:00
2022-11-01 04:00:00,2022-11-01 04:00:00
1991-05-01 10:00:00,1991-05-01 10:00:00
2012-05-01 07:00:00,2012-05-01 07:00:00
1994-08-01 10:00:00,1994-08-01 10:00:00
1978-04-01 11:00:00,1978-04-01 11:00:00
1971-05-01 04:00:00,1971-05-01 04:00:00
2020-04-01 04:00:00,2020-04-01 04:00:00
2007-11-01 03:00:00,2007-11-01 03:00:00
1997-11-01 09:00:00,1997-11-01 09:00:00
2014-07-01 01:00:00,2014-07-01 01:00:00
2031-10-01 06:00:00,2031-10-01 06:00:00
2025-10-01 03:00:00,2025-10-01 03:00:00
2031-05-01 04:00:00,2031-05-01 04:00:00
1995-07-01 07:00:00,1995-07-01 07:00:00
1975-11-01 07:00:00,1975-11-01 07:00:00
1993-10-01 07:00:00,1993-10-01 07:00:00
2031-02-01 04:00:00,2031-02-01 04:00:00
2020-10-01 11:00:00,2020-10-01 11:00:00
2012-01-01 01:00:00,2012-01-01 01:00:00
1989-08-01 03:00:00,1989-08-01 03:00:00
1992-06-01 06:00:00,1992-06-01 06:00:00
2029-01-01 03:00:00,2029-01-01 03:00:00
1980-09-01 08:00:00,1980-09-01 08:00:00
1999-03-01 11:00:00,1999-03-01 11:00:00
2025-03-01 00:01:00,2025-03-01 00:01:00
1993-09-01 11:00:00,1993-09-01 11:00:00
2006-04-01 12:00:00,2006-04-01 12:00:00
2011-03-01 04:00:00,2011-03-01 04:00:00
1987-02-01 10:00:00,1987-02-01 10:00:00
2012-04-01 09:00:00,2012-04-01 09:00:00
1994-06-01 01:00:00,1994-06-01 01:00:00
2029-11-01 05:00:00,2029-11-01 05:00:00
2037-10-01 12:00:00,2037-10-01 12:00:00
1971-06-01 00:01:00,1971-06-01 00:01:00
1983-01-01 06:00:00,1983-01-01 06:00:00
2005-11-01 02:00:00,2005-11-01 02:00:00
2021-11-01 11:00:00,2021-11-01 11:00:00
2037-04-01 12:00:00,2037-04-01 12:00:00
2024-08-01 00:01:00,2024-08-01 00:01:00
2009-06-01 04:00:00,2009-06-01 04:00:00
1985-07-01 04:00:00,1985-07-01 04:00:00
2023-06-01 05:00:00,2023-06-01 05:00:00
2001-11-01 05:00:00,2001-11-01 05:00:00
2010-01-01 02:00:00,2010-01-01 02:00:00
2024-03-01 02:00:00,2024-03-01 02:00:00
1978-10-01 03:00:00,1978-10-01 03:00:00
1983-09-01 11:00:00,1983-09-01 11:00:00
2036-03-01 12:00:00,2036-03-01 12:00:00
2020-10-01 01:00:00,2020-10-01 01:00:00
1970-01-11 10:00:00,1970-01-11 10:00:00
2006-08-01 03:00:00,2006-08-01 03:00:00
2016-11-01 01:00:00,2016-11-01 01:00:00
2012-07-01 12:00:00,2012-07-01 12:00:00
2020-05-01 06:00:00,2020-05-01 06:00:00
2012-02-01 08:00:00,2012-02-01 08:00:00
2007-04-01 04:00:00,2007-04-01 04:00:00
1973-07-01 07:00:00,1973-07-01 07:00:00
1988-05-01 00:01:00,1988-05-01 00:01:00
2024-10-01 00:01:00,2024-10-01 00:01:00
1987-06-01 01:00:00,1987-06-01 01:00:00
2031-07-01 00:01:00,2031-07-01 00:01:00
2000-01-01 08:00:00,2000-01-01 08:00:00
2022-02-01 10:00:00,2022-02-01 10:00:00
2033-05-01 00:01:00,2033-05-01 00:01:00
1994-04-01 06:00:00,1994-04-01 06:00:00
2016-10-01 09:00:00,2016-10-01 09:00:00
1974-02-01 06:00:00,1974-02-01 06:00:00
1970-05-01 10:00:00,1970-05-01 10:00:00
2001-04-01 12:00:00,2001-04-01 12:00:00
1996-06-01 08:00:00,1996-06-01 08:00:00
2019-09-01 04:00:00,2019-09-01 04:00:00
1991-02-01 07:00:00,1991-02-01 07:00:00
1993-08-01 12:00:00,1993-08-01 12:00:00
2015-02-01 06:00:00,2015-02-01 06:00:00
2036-01-01 03:00:00,2036-01-01 03:00:00
1987-10-01 11:00:00,1987-10-01 11:00:00
2022-03-01 11:00:00,2022-03-01 11:00:00
2027-09-01 11:00:00,2027-09-01 11:00:00
2023-06-01 12:00:00,2023-06-01 12:00:00
2004-09-01 10:00:00,2004-09-01 10:00:00
2000-08-01 05:00:00,2000-08-01 05:00:00
1980-01-01 08:00:00,1980-01-01 08:00:00
1988-06-01 05:00:00,1988-06-01 05:00:00
2001-10-01 07:00:00,2001-10-01 07:00:00
2021-11-01 07:00:00,2021-11-01 07:00:00
1972-11-01 12:00:00,1972-11-01 12:00:00
2004-11-01 10:00:00,2004-11-01 10:00:00
1996-08-01 09:00:00,1996-08-01 09:00:00
2032-05-01 05:00:00,2032-05-01 05:00:00
1990-02-01 10:00:00,1990-02-01 10:00:00
2032-06-01 06:00:00,2032-06-01 06:00:00
2032-09-01 02:00:00,2032-09-01 02:00:00
1975-09-01 12:00:00,1975-09-01 12:00:00
2034-08-01 09:00:00,2034-08-01 09:00:00
1977-04-01 07:00:00,1977-04-01 07:00:00
1977-05-01 10:00:00,1977-05-01 10:00:00
2005-11-01 04:00:00,2005-11-01 04:00:00
1970-02-01 10:00:00,1970-02-01 10:00:00
2008-10-01 07:00:00,2008-10-01 07:00:00
2023-10-01 08:00:00,2023-10-01 08:00:00
1995-09-01 00:01:00,1995-09-01 00:01:00
1982-06-01 05:00:00,1982-06-01 05:00:00
2001-08-01 01:00:00,2001-08-01 01:00:00
1970-08-01 00:01:00,1970-08-01 00:01:00
2035-10-01 09:00:00,2035-10-01 09:00:00
1975-09-01 08:00:00,1975-09-01 08:00:00
2029-05-01 10:00:00,2029-05-01 10:00:00
1979-01-01 09:00:00,1979-01-01 09:00:00
2023-04-01 02:00:00,2023-04-01 02:00:00
2020-02-01 11:00:00,2020-02-01 11:00:00
1972-08-01 02:00:00,1972-08-01 02:00:00
2020-04-01 01:00:00,2020-04-01 01:00:00
2025-03-01 07:00:00,2025-03-01 07:00:00
1976-06-01 03:00:00,1976-06-01 03:00:00
2018-07-01 11:00:00,2018-07-01 11:00:00
1988-07-01 11:00:00,1988-07-01 11:00:00
1990-03-01 10:00:00,1990-03-01 10:00:00
1984-09-01 07:00:00,1984-09-01 07:00:00
1999-11-01 02:00:00,1999-11-01 02:00:00
2036-05-01 12:00:00,2036-05-01 12:00:00
1977-02-01 05:00:00,1977-02-01 05:00:00
2035-11-01 00:01:00,2035-11-01 00:01:00
2006-02-01 02:00:00,2006-02-01 02:00:00
1983-03-01 01:00:00,1983-03-01 01:00:00
1993-01-01 06:00:00,1993-01-01 06:00:00
1990-04-01 06:00:00,1990-04-01 06:00:00
1981-11-01 06:00:00,1981-11-01 06:00:00
1991-11-01 03:00:00,1991-11-01 03:00:00
2023-07-01 12:00:00,2023-07-01 12:00:00
2002-06-01 05:00:00,2002-06-01 05:00:00
2022-10-01 10:00:00,2022-10-01 10:00:00
2005-02-01 07:00:00,2005-02-01 07:00:00
2001-08-01 05:00:00,2001-08-01 05:00:00
2009-10-01 04:00:00,2009-10-01 04:00:00
2020-02-01 07:00:00,2020-02-01 07:00:00
2016-09-01 08:00:00,2016-09-01 08:00:00
2030-09-01 06:00:00,2030-09-01 06:00:00
1977-08-01 01:00:00,1977-08-01 01:00:00
2031-10-01 05:00:00,2031-10-01 05:00:00
1978-05-01 07:00:00,1978-05-01 07:00:00
1970-02-01 02:00:00,1970-02-01 02:00:00
2028-09-01 10:00:00,2028-09-01 10:00:00
2030-04-01 04:00:00,2030-04-01 04:00:00
2036-06-01 00:01:00,2036-06-01 00:01:00
1983-07-01 06:00:00,1983-07-01 06:00:00
1983-01-01 10:00:00,1983-01-01 10:00:00
1979-06-01 05:00:00,1979-06-01 05:00:00
1981-02-01 08:00:00,1981-02-01 08:00:00
1982-01-01 02:00:00,1982-01-01 02:00:00
2015-06-01 10:00:00,2015-06-01 10:00:00
1995-05-01 08:00:00,1995-05-01 08:00:00
1996-09-01 11:00:00,1996-09-01 11:00:00
2003-09-01 11:00:00,2003-09-01 11:00:00
2025-01-01 02:00:00,2025-01-01 02:00:00
1981-09-01 00:01:00,1981-09-01 00:01:00
2026-09-01 00:01:00,2026-09-01 00:01:00
2021-01-01 00:01:00,2021-01-01 00:01:00
1987-10-01 07:00:00,1987-10-01 07:00:00
1986-09-01 03:00:00,1986-09-01 03:00:00
2017-02-01 04:00:00,2017-02-01 04:00:00
1985-03-01 07:00:00,1985-03-01 07:00:00
2005-07-01 10:00:00,2005-07-01 10:00:00
2010-08-01 01:00:00,2010-08-01 01:00:00
1972-11-01 02:00:00,1972-11-01 02:00:00
2022-08-01 02:00:00,2022-08-01 02:00:00
2009-05-01 09:00:00,2009-05-01 09:00:00
1972-06-01 05:00:00,1972-06-01 05:00:00
2003-10-01 12:00:00,2003-10-01 12:00:00
2007-05-01 05:00:00,2007-05-01 05:00:00
1985-08-01 07:00:00,1985-08-01 07:00:00
2023-10-01 10:00:00,2023-10-01 10:00:00
1982-03-01 06:00:00,1982-03-01 06:00:00
1971-01-01 05:00:00,1971-01-01 05:00:00
1975-02-01 04:00:00,1975-02-01 04:00:00
1972-03-01 01:00:00,1972-03-01 01:00:00
1984-09-01 10:00:00,1984-09-01 10:00:00
1996-07-01 06:00:00,1996-07-01 06:00:00
2020-11-01 04:00:00,2020-11-01 04:00:00
1989-06-01 00:01:00,1989-06-01 00:01:00
2001-05-01 03:00:00,2001-05-01 03:00:00
2022-01-01 07:00:00,2022-01-01 07:00:00
1995-02-01 12:00:00,1995-02-01 12:00:00
1986-06-01 01:00:00,1986-06-01 01:00:00
1977-03-01 07:00:00,1977-03-01 07:00:00
1976-08-01 07:00:00,1976-08-01 07:00:00
1974-05-01 10:00:00,1974-05-01 10:00:00
2031-08-01 11:00:00,2031-08-01 11:00:00
1978-10-01 08:00:00,1978-10-01 08:00:00
1998-03-01 04:00:00,1998-03-01 04:00:00
2026-07-01 01:00:00,2026-07-01 01:00:00
1989-05-01 01:00:00,1989-05-01 01:00:00
1981-07-01 06:00:00,1981-07-01 06:00:00
2030-06-01 05:00:00,2030-06-01 05:00:00
1999-09-01 01:00:00,1999-09-01 01:00:00
2019-08-01 00:01:00,2019-08-01 00:01:00
2024-11-01 00:01:00,2024-11-01 00:01:00
1999-07-01 12:00:00,1999-07-01 12:00:00
