91fa6d0f3;21756.5;1979-10-17
b38a48d2a;15568.6;2009-07-15
e266588cd;30420.4;2109-08-16
3def94982;28601.4;2188-08-17
0bb556db8;6982.6;2206-02-15
e6499033a;7407.2;2044-01-08
ef72f47a2;26606.6;2064-06-11
a42ef36d4;31789.2;2277-12-11
397e0048b;5765.8;2267-04-04
074141437;23412.1;2212-01-21
9209151c2;6067.4;2281-11-02
83fa8f34f;11351.3;2085-11-09
0edb6eb0a;9486.3;2030-01-07
e8b15949e;12112.7;2056-08-22
05aa1bce6;1455.1;2238-01-10
5a4af87a2;3234.7;2169-10-08
be1136329;18079.2;2230-05-07
cd8492127;16255.4;1983-10-18
f6e877c4a;5895.9;2037-09-07
a05ab897a;8467.6;2099-01-23
34fa18a01;17360.6;2237-10-17
1007cce14;9028.2;2044-02-11
b4cdb9ab0;11394.3;2107-09-06
985026ebc;8857.2;2195-01-11
11595ff97;26733.4;2249-06-23
a3cfd13a9;24053.4;2018-03-06
3569fbec1;3694.8;2259-07-25
61cbc6922;14481.2;2298-06-25
84b8b2095;19546.6;2178-01-03
b7abf1e1e;15784.8;2010-04-27
9af5324ef;22174.5;2231-02-08
ec990cc2e;951.7;2300-10-28
3ecd5be6b;13197.6;2088-11-03
d64f52b36;32400.3;2119-06-06
dcff55958;12044.4;1995-07-20
618a74f0b;585.3;2183-10-13
196b13c46;6027.2;1970-10-11
9f0206b37;30420.9;2170-07-07
0c6570cd1;27609.3;1977-06-20
5a242cdb6;21981.9;2190-06-04
dd223aa3b;30217.8;1972-01-05
f43f8a1a0;21423.7;2175-01-11
bb9930c03;4276.2;2091-05-11
6c5f3730b;4305.7;2265-02-25
ac24e0831;19595.5;2184-10-14
67363996f;11801.8;2049-01-03
23926d7e6;5517.8;2256-06-06
04639f83f;3660.7;2108-11-09
559da77ce;16536.4;2003-03-12
5f9f64fa2;11413.9;2024-10-10
7c063130c;12288.7;2253-10-14
0c32036ed;6021.3;2270-10-10
c8c16c3a8;25150.9;2042-08-03
f3990c535;22543.3;2013-09-15
2dab221b9;22465.2;1983-05-10
b5330189e;10319.9;2299-01-23
7a27fb579;3450.9;2050-12-08
c74f01f00;8582.7;2132-04-10
b9f65325f;23614.6;2019-05-22
e614445ab;10191.1;2160-07-18
d1064c6a0;16360.7;2202-11-01
868272ce1;1564.7;2185-10-23
6f49b5a0b;32403.2;2103-01-18
286eb24c4;16195.2;2166-12-24
53d9eac5f;3941.9;2030-04-18
85468df90;18724.2;2138-12-20
8ca5a874a;26190.2;2094-01-11
3df868b64;24512.6;2269-10-16
421aac0db;19830.7;2103-01-27
593e96f1f;21023.4;2270-06-06
b366fa211;26886.4;2234-05-03
9c29ce4a5;20162.9;2194-02-26
160173537;20349.3;2140-05-02
22b2368ab;31651.2;2151-04-20
b23c25b0a;31583.1;2004-01-13
2e12ec710;12674.9;2101-04-19
23730dc83;27679.2;2255-02-19
4986464db;29795.9;2120-07-17
d83fdd781;28960.9;2200-07-11
a41545266;21930.9;1971-07-06
15c69981b;26384.3;2184-11-08
ccc0a307e;13213.2;2142-07-19
be61801e4;3388.3;2263-04-07
b3f2e545c;18183.6;2177-07-17
5396abcf8;9415.1;2234-03-19
5a5bf2ba1;23805.5;2151-09-04
994de17cb;568.5;2147-04-25
8d303b3b3;24265.6;2257-01-16
062a45690;10474.4;1985-03-18
0242718fb;27688.7;2048-04-21
879e42cf9;14731.3;2298-01-18
11dabf820;22403.3;2046-10-07
7f1299381;29333.1;2148-11-23
40788ae79;25713.4;2283-09-28
bd5be9049;23840.4;2212-10-16
72bfb4722;22631.9;2053-05-10
dd6db3494;3372.7;2023-06-26
1e94afc02;3931.1;2081-02-27
fbe964cfa;8693.5;1974-09-02
077d7f413;20482.1;2292-04-21
e8a9b4dd8;8103.3;2085-10-24
eed17207a;14349.6;2088-11-27
a1aa714f8;23736.1;2283-12-08
70f7a3f39;4150.9;2186-01-23
357f212c4;22161.4;2029-06-26
9ceefbdf2;20273.9;2102-05-25
833ea45a2;13364.6;1985-04-19
6452f3f3d;19131.4;2219-03-18
795071c18;18111.7;1997-07-25
ba789b8b3;23964.8;2273-09-17
cd4bcd494;24603.9;2040-02-16
5df444688;6351.1;2207-11-27
3c31dc411;5660.3;1989-02-05
3b0c3c3d6;2005.7;2208-10-02
5081ede5e;2160.3;2131-02-25
2bfdca2b1;5788.1;2045-08-10
f37e43832;13903.6;2007-06-18
df87989a6;32069.3;1982-04-04
6b3d8b5a8;31634.6;2187-03-10
893c87ad9;23685.6;2097-01-21
47f64253e;22796.4;2059-12-09
2e249f5a9;8471.6;2110-02-01
b079863ed;17683.6;2028-07-26
18be305c7;8463.1;2025-06-23
cf9b5c6c2;25353.5;2286-03-08
95dc30092;12392.4;2216-02-10
cf4e33c53;28165.1;2281-03-18
9d433669f;12520.6;2287-01-26
06b342785;28061.2;2038-02-15
17d8929ae;431.7;2227-05-12
401d4d06d;18331.3;2163-11-27
3786c24bc;24017.2;2297-03-24
e28b20b68;6446.3;2222-07-23
dc3d4c6f8;24239.3;2017-01-10
ceceadf80;15974.9;2034-12-18
d19e3bdb8;27872.9;2045-05-26
80f2055c6;29349.8;2072-09-24
0f6a23a5b;23136.2;2089-11-18
d27dc1918;13838.5;2197-03-01
635f9b609;4339.6;2283-12-07
08974a386;1629.3;1982-05-02
6e7f1a1e5;7272.5;1987-05-03
52540a3ce;13038.2;2230-08-27
13cdddb5c;25237.1;2175-05-22
9bfce4e61;775.5;2137-05-02
4231fe47e;17227.3;2036-05-05
9821ee71d;8852.4;2261-10-26
39875c037;1560.9;2035-02-23
c66b46fc8;31217.9;2047-11-28
3957fe8f5;10936.7;2280-10-05
a8fba2298;24433.5;2202-09-28
dd9ae2b68;27510.7;2140-09-26
855df3938;32402.4;2163-02-08
84867303c;11783.9;2196-03-02
34d2a6d23;28184.1;2149-04-26
ce514133e;6421.1;2257-08-18
8c34a42ff;29504.9;2116-08-07
5a2b99f83;14087.7;2272-04-01
bbe5d5977;20237.2;2151-09-12
3ee0020c4;2319.6;2241-04-16
ecfbdf9c1;21876.5;2085-08-04
9a3a03184;26018.1;2156-05-24
22b3bf416;4733.2;2270-02-26
d34e69ae7;11365.2;2230-07-09
58c251f05;29186.9;2196-05-22
6404cb48b;18749.7;2222-05-27
51538cc7d;3395.3;2265-03-21
cd9fbf228;15918.7;2192-10-01
4702e5e80;21364.7;2159-05-26
3c839b864;23764.6;2104-09-15
12410c0d9;14518.2;2113-09-06
2f1f922e3;2007.8;2141-09-02
4c4a7022f;27299.1;2098-10-14
11a789d87;16441.5;2093-02-01
2dcf5ad3c;31026.2;2143-05-19
0e291ffe4;8138.4;2218-07-11
07cd5bb3a;18460.7;2220-11-11
e4adeb4d3;23721.4;2119-10-20
0ce56eca2;22090.6;2017-05-19
9ac37ff3c;4989.2;2253-09-15
bbb13fe01;25771.5;2024-09-12
65da3e1e4;23586.9;2151-12-01
a70f6d8cb;25211.8;2120-01-08
bf940c102;16606.3;2288-07-24
2e963c651;25408.2;2044-06-20
120de0d4e;14956.6;2280-08-28
480ab2bc2;6255.7;2249-09-13
e4fa3bc5b;20146.1;2262-06-12
5ad140097;2677.7;2016-05-20
a9ba34c30;7406.4;2203-07-09
03190f68f;25915.8;2265-09-08
55fef380f;28708.4;2191-10-22
83cde56ba;2084.2;2163-11-14
7ecb40f5b;12157.1;2274-09-07
fb9511386;23302.9;2189-08-06
155982354;18615.5;2300-09-28
3b9501d4e;3176.6;2081-04-25
c1b117880;20222.5;2161-06-08
8dd4f4ab1;4863.5;2110-09-21
dbd282241;98.8;2237-12-12
c1af3c4f2;7767.6;2255-04-10
607bd20be;42.6;2233-01-20
c6df3b0a8;12984.8;2019-05-28
d55b88aca;29756.9;2295-10-20
d0aac5dec;12600.2;2093-09-05
4fd9044aa;16919.3;2025-11-21
b7f195762;542.5;2177-09-08
d7fee984d;6526.1;2196-04-06
ee2e01a78;7984.9;2114-01-13
f37494a6b;7803.3;2145-12-14
a8a16d8de;19279.7;2186-12-11
59a7d25f6;19316.2;2128-06-08
c6fdf7730;7015.7;2034-11-03
94c714d18;18470.6;2119-08-09
4564afa86;15104.2;2048-08-27
cea119e34;2954.1;2214-06-02
323604563;22857.7;2200-04-04
f3015db4e;21418.2;2159-01-21
02fb9e0b6;4946.2;1975-06-15
a4d23ed36;22639.5;1978-07-11
84f0ba67b;15595.5;2165-08-01
102860d7a;13449.6;1982-04-23
aa19ce635;31598.3;2200-03-18
be82f4d97;16653.5;2051-01-27
baae7ae7c;28754.5;2240-03-10
f115632c0;19730.8;2071-05-23
515f67af9;19337.7;2018-09-15
ecdd17258;3614.6;2226-12-15
dab589ff5;3685.3;2215-10-08
1e3e336e6;22065.8;2194-04-08
258bdaee3;10634.8;2077-02-16
85c5c92fd;26905.1;2229-11-17
9c12596f2;10018.1;2145-05-05
5346e9175;2151.7;2048-04-18
ea9187c7f;1804.7;2082-02-02
db9c353cf;10546.9;2022-01-28
30344a1c6;15149.8;2040-02-01
b84ee87e7;19086.6;2022-01-25
fb2581ecb;2057.5;2081-12-13
a74af1912;28923.3;2133-07-12
41b49eb0e;15135.2;2139-04-21
4ba7523af;7931.6;2106-11-15
0b0fae953;19012.2;2161-05-05
1e77b108b;5335.1;2182-04-22
a6acd32b6;5973.6;2066-06-28
bc9f577a4;17197.6;2136-11-01
bfab3c1a1;26518.1;2197-12-17
0a2bcc705;25519.4;2058-09-14
d6fd0ddde;12805.2;2145-09-14
ff68a85f4;16910.5;1987-04-07
c43702755;2249.8;2285-10-05
5030c72a6;14661.4;2041-02-08
49e6313af;30711.1;2213-10-20
d41e2a388;21985.3;1989-03-14
9da00bbfa;2570.6;2162-05-06
f319cc12d;12968.1;2123-10-12
8fba4c43c;21866.1;2068-10-20
9f0ce96ea;4635.4;1978-08-12
5b7931f1b;23127.6;2300-06-15
13851af87;6048.6;2075-11-05
a145a3ca2;30816.9;2076-10-14
ddcde11f9;13556.5;2116-12-25
c12c91aa6;1386.5;2125-01-24
a47edbd56;25424.9;2198-07-07
12653a050;17298.6;2013-07-28
84effde1f;16918.1;2159-03-06
363412e9f;25496.7;2097-04-17
6e3db3e45;9536.1;2026-11-11
76e2835ce;8221.3;2180-02-10
002a2b3ff;24213.3;2008-07-09
cc26ca164;8752.2;2186-02-16
b2050dd3e;27192.5;2257-12-09
f3923cd40;28512.8;2263-03-17
5b593e0e6;23553.7;2236-03-02
4f57b3ac8;632.6;2284-03-09
9ae5c593d;6249.4;2245-11-28
16031b58f;9484.6;2049-09-12
4c51ee8a5;8396.8;2273-11-26
ca14df0f8;32411.2;2038-02-09
7acdab117;16984.8;2110-12-28
3c61b6aee;10762.3;2261-10-19
f4ad8a0c8;2573.4;2251-08-20
586ca9a63;17300.6;2056-08-12
640b2b842;5702.5;2223-02-22
16f7992e1;14863.5;2012-06-28
73a67b6ac;14667.6;2103-05-21
00eaae1a6;15959.9;2083-02-25
342108d96;6550.4;2046-01-03
22c938acd;31848.8;2285-10-05
32fa0b0b2;19870.2;2116-01-16
41247b021;29031.4;2216-04-11
fe533bc8d;1446.2;2058-09-23
2dccad30c;25935.2;2058-04-08
b4ee7eb72;28665.1;2267-04-11
d6c935156;17144.5;2193-07-23
25e6ee63b;15347.1;2203-11-13
82d3622a0;23032.9;2141-01-01
355b0df6c;230.2;2101-10-11
f936525e9;32119.1;2232-03-03
9de069c98;11553.3;2111-03-23
f33cfe096;4730.3;2133-10-03
d27a80613;24488.7;2272-01-03
15d667888;23598.8;2190-07-21
aa8c8aae6;28279.7;2043-02-10
8df5eb207;3008.1;2215-06-24
646be2813;14098.9;2056-01-05
c63a46e27;11400.5;2186-03-15
30e6484e5;12710.4;1979-04-15
13816a2cb;21686.8;2196-08-07
3f36024e6;2762.4;2259-08-09
194a6dba5;10831.8;2107-12-18
bf460a57e;6277.2;1995-06-23
674327cf9;6137.1;2130-08-03
a3566a3c1;24729.3;1978-11-08
4e180f5f2;27303.9;2093-03-19
d7d08d3b4;26768.6;2160-12-27
248bc0122;2668.3;1994-10-13
2bde5aa57;18108.5;2176-09-28
db7cdd692;27316.7;2226-08-03
7a2e66a02;2109.9;2156-03-28
3aef24899;8349.2;2119-04-18
232420aff;12052.6;2068-04-18
b1ef24159;20961.4;2287-01-09
d93b4cf29;3212.4;2212-07-23
4c9852279;13349.7;2228-01-10
47cfa6e2a;8767.1;1986-06-15
52c176bf7;6592.6;2300-01-08
f4cce0180;5135.6;2180-06-09
d292cb785;11503.3;2037-12-27
9f9222c52;24873.1;2265-04-20
fb0ca65eb;14180.3;2136-09-08
e121dcc54;6507.3;2049-10-06
fd2ad31d1;29996.9;2227-05-10
9e0505805;9955.8;2008-07-03
f9b0dc1bf;10262.9;2189-02-12
32e113224;12907.8;2080-05-01
635e2c0d6;32314.6;2248-12-21
aea0058fe;26021.9;2226-12-05
b590eb064;8344.3;2162-02-13
b10c5a28e;3568.6;2199-08-10
46a4acdfd;26767.4;2011-09-15
5ae021fa7;28936.1;2078-05-17
719fc7890;18208.2;2263-09-17
0e491f865;24321.8;2111-08-10
c1ad3daef;21423.8;2125-04-24
c44961b50;7997.6;2203-01-09
64f925f57;31340.3;2206-07-14
fa8d58291;21577.7;2204-04-05
8011d0f17;23896.9;2071-08-02
5eab2a1db;14176.2;2102-03-14
5feb0b459;8676.7;2263-01-24
1bc7d212d;1528.2;2143-02-02
4331cd668;20614.8;2020-04-23
1e827c822;22905.2;2147-04-27
65c1ca304;1780.5;2224-11-12
ea81cdec7;6518.3;2255-10-27
674a9ec72;4005.6;2068-12-12
e0c07685a;1665.7;2276-01-02
807bd271e;16080.2;2054-11-12
9a2398ccb;12986.7;2289-12-11
ae7024bda;4298.6;2217-08-07
8a9a42c27;27437.1;2269-06-27
e23597674;19062.1;2211-07-02
082a8f15f;11202.4;2076-08-12
08af170c6;16147.1;2263-03-11
6f54fa973;8589.7;2017-03-18
03c99eb20;27015.4;2199-08-25
0ec1635c7;4769.8;2016-11-05
d5c57b67b;29963.7;2174-02-11
4cfbf61fe;11388.9;2275-12-16
e5f64a18f;30475.6;2039-11-20
4403b1bb4;29603.2;2293-07-16
615ef48d2;3953.7;2021-05-20
afa8847c2;28045.1;2105-02-25
de63d9f61;2696.6;2036-08-24
252a29bd2;10095.6;2000-07-14
f78fe0614;9169.5;2009-08-28
94acbaa6f;19736.2;1979-06-27
04ad4d8c3;27958.3;2224-03-23
af7a67887;11193.5;2276-03-17
4ba0a98ef;1162.6;2241-09-07
87b31b34c;22211.6;1970-01-26
97e9506a0;12925.8;2035-12-16
a8ddf2053;6540.2;2000-06-10
3fe5ac439;26324.2;1979-08-28
091a4b0b6;5677.9;2204-07-28
c95b309f9;27158.3;2166-04-07
ee015f2f6;13282.3;2256-10-07
26a011609;15452.1;2182-12-23
7f2d509af;8968.9;2212-09-11
394150220;21670.5;2150-02-08
bf6a6cc6c;31675.6;2277-08-19
c9d398a69;7066.7;2088-12-20
38185e897;10655.5;2204-07-17
84e2931d7;31424.8;2117-10-14
c134c126c;21357.2;2044-12-17
27664950d;16457.7;2250-10-21
42d13adc5;25620.3;1975-10-28
1fbb5d967;27427.1;1993-09-25
a8b11074c;23953.1;2134-12-07
149a08de0;5322.3;2227-01-20
2f8216c29;28194.8;2008-07-20
1553d04a1;9085.2;2062-03-02
86217484c;26616.9;2213-10-18
8e30ac21d;26729.9;2096-06-19
bdcc6f1ce;32015.6;2164-07-19
2b4b53fad;17157.6;2118-05-23
91d7196f8;26900.6;2271-12-02
a041e8a5c;31632.4;1984-12-14
41a331789;30743.6;2127-07-10
fe1460236;22266.2;2030-03-15
abee78ade;11287.5;1993-12-09
7056d0623;5021.2;2190-08-23
b8ddd8e6e;6643.7;2198-05-10
35dbfc188;28660.7;2014-12-15
365e860a9;12685.3;2299-12-20
3f5ef46d0;29393.1;2134-05-02
dae718d3a;12416.8;1980-11-08
6b984779c;8577.6;2029-02-14
f081ba7a0;32018.2;1975-06-25
5a8b867a5;26005.4;2176-07-08
5e80e29e0;17693.8;2185-04-10
3b18bd750;3425.1;1985-11-24
09bf40b69;9995.4;2134-04-03
78849ed68;22470.1;2039-10-25
c619cb29d;30501.2;2221-05-03
7fb25a610;17320.1;2146-01-04
d3794f580;11714.4;2178-08-20
927165498;17014.4;2128-09-14
f15c12709;4361.4;2274-11-27
0371c095c;3031.9;2133-06-20
b27e22ef8;10409.2;1995-02-28
48014951e;14831.4;2120-10-11
0af988792;4888.4;2195-11-13
0885e0b66;17233.9;2220-08-19
17e4ec37c;24192.2;2140-11-25
b0dae4d36;30457.6;2172-05-23
62cbabd95;7737.7;2279-11-20
f23fc4779;24607.5;2082-10-16
2a43cbaef;31741.8;2028-10-08
25b3e4902;3802.7;2088-11-21
9c83284cd;20038.6;2012-10-15
300926b3c;2358.2;2234-01-02
6c375abe6;16184.3;2210-09-22
f7cdf6947;15609.7;2138-12-12
6f3887c17;29272.2;2290-09-14
115d5acf8;14290.9;2289-12-13
385f44ca4;10288.7;2267-06-20
0b5efbefb;4076.2;2147-06-09
615c015cf;25668.5;1991-07-16
2a7de397f;31357.9;2165-01-10
6dfa196c9;9674.7;2251-09-17
0bec87326;31392.3;2064-03-03
227efa14f;30971.9;2300-12-21
073326827;951.7;2068-03-16
6f9df5f62;17519.2;2129-01-17
2d1060a5e;28038.3;2215-04-04
3838171da;24568.3;1973-09-04
0d984266a;1978.5;2278-11-22
4b687c150;29814.4;1979-11-05
1709be257;6537.3;2292-12-04
1d21bebb4;22680.5;2054-04-20
e841159cb;14462.8;2015-12-05
9e4638d3e;25802.3;2144-09-24
08d4e4d82;29428.7;1993-05-22
5c820c1bd;5599.4;1997-05-03
28e88685c;5480.5;2181-01-14
da0551f69;20217.9;2138-10-20
7f972b69c;20871.9;2078-07-03
1e39e44d1;10513.1;2231-10-17
a67b2cbcc;26898.3;2162-12-28
05e4e5089;16457.2;1979-09-16
57aa1ff39;25963.2;2022-03-05
a8f16ac79;13974.8;2225-08-26
8797f3499;2549.4;2241-08-05
1d06bbc18;24225.5;2065-11-11
6ece42d48;26504.5;2227-07-04
01bdc779e;20417.4;1992-11-11
c024f472b;14740.2;1983-08-26
a783e5df7;30058.3;2146-11-17
0bfffb08d;6173.3;2054-06-21
3422ac183;15131.6;2285-07-08
dee170809;17811.9;2004-03-12
2f8fe3464;26805.4;2164-04-03
1fbbb430a;10630.8;2172-10-23
0b0f6ac38;27765.8;2150-11-15
3db47b3a6;4032.2;1988-04-07
4c1058976;10274.3;2196-11-06
96109993a;29970.8;2286-03-16
b5019da91;13391.2;2191-02-20
61a9c1ed3;17232.9;2189-10-21
732c033e4;4515.8;2023-01-19
f5274f2fe;5614.6;2190-07-15
95b853967;15518.2;1995-01-01
3db60f8e2;12602.3;2239-07-17
7532475b0;27916.7;2259-03-09
d6a128609;2283.9;2116-09-22
efb81cbd0;27371.1;2177-12-25
59534500e;27760.5;2152-11-25
7e6a06d8b;13839.7;2064-04-11
1f23e9917;16537.3;2292-07-24
787c07c5b;8938.5;2224-06-18
5dd0d46fd;10800.9;2292-05-08
50a528f93;20969.5;2180-01-01
07d95d596;30560.8;2269-12-22
1fed02b3b;27104.2;2063-08-01
e31dcadfb;8454.5;2261-11-28
fdcc1f9d1;18781.5;2036-09-14
ce7ef4ba3;20200.3;2103-03-01
20c7fdd9a;1860.5;2107-08-22
7be9b36ca;21675.3;2123-12-07
